Code;Product label;Exported value in 2009-Q1;Exported value in 2009-Q2;Exported value in 2009-Q3;Exported value in 2009-Q4;Exported value in 2010-Q1;Exported value in 2010-Q2;Exported value in 2010-Q3;Exported value in 2010-Q4;Exported value in 2011-Q1;Exported value in 2011-Q2;Exported value in 2011-Q3;Exported value in 2011-Q4;Exported value in 2012-Q1;Exported value in 2012-Q2;Exported value in 2012-Q3;Exported value in 2012-Q4;Exported value in 2013-Q1;Exported value in 2013-Q2;Exported value in 2013-Q3;Exported value in 2013-Q4;
640191;"Waterproof footwear covering the knee, with outer soles and uppers of rubber or of plastics, ...";150;209;78;104;173;141;49;124;153;175;89;91;247;200;147;137;229;290;173;264;
640411;"Sports footwear, incl. tennis shoes, basketball shoes, gym shoes, training shoes and the like, ...";1766;1077;1740;358;1056;447;1012;170;476;258;87;117;89;81;95;86;93;78;106;126;
420222;"Handbags, whether or not with shoulder straps, incl. those without handles, with outer surface ...";284;508;326;185;114;119;249;148;113;189;156;491;486;567;197;320;268;221;77;120;
640420;"Footwear with outer soles of leather or composition leather and uppers of textile materials ...";86;129;253;105;410;114;158;238;96;248;182;196;163;166;113;150;134;89;154;102;
420212;"Trunks, suitcases, vanity cases, executive-cases, briefcases, school satchels and similar containers, ...";41;104;55;133;76;94;119;232;452;438;131;237;201;189;284;198;118;36;71;70;
420219;"Trunks, suitcases, vanity cases, executive-cases, briefcases, school satchels and similar containers ...";31;24;44;30;57;33;5;71;167;49;34;66;58;38;95;29;105;32;46;52;
420232;"Wallets, purses, key-pouches, cigarette-cases, tobacco-pouches and similar articles carried ...";8;79;24;51;7;20;50;39;59;158;113;151;139;115;82;113;75;68;46;47;
640230;"Footwear, incorporating a protective metal toecap, with outer soles and uppers of rubber or ...";0;0;0;12;0;0;1;0;0;4;0;0;0;0;0;4;1;0;1;30;
640319;"Sports footwear, with outer soles of rubber, plastics, leather or composition leather and uppers ...";534;88;82;80;373;57;52;132;52;51;117;76;73;47;66;55;85;77;65;29;
640320;"Footwear with outer soles of leather, and uppers which consist of leather straps across the ...";102;331;1;9;71;86;18;33;26;79;49;40;33;0;36;439;4;4;2;27;
420239;"Wallets, purses, key-cases, cigarette-cases, tobacco-pouches and similar articles of a kind ...";39;90;44;92;73;127;98;67;61;5;15;203;40;7;6;16;27;12;43;15;
420400;"Articles for technical use, of leather or composition leather";0;0;1;0;0;0;0;25;0;0;0;2;6;2;0;0;0;0;0;5;
640220;"Footwear with outer soles and uppers of rubber or plastics, with upper straps or thongs assembled ...";10;34;16;18;4;0;19;21;8;48;30;21;18;40;9;14;2;0;1;5;
420321;"Specially designed gloves for use in sport, of leather or composition leather";0;0;0;0;0;0;0;23;0;2;1;0;0;0;0;0;0;0;0;1;
420340;"Clothing accessories of leather or composition leather (excl. gloves, mittens and mitts, belts, ...";20;69;79;72;25;6;60;4;26;24;72;26;9;45;8;53;64;47;1;1;
410110;"Whole raw bovine hides and skins, weighing <= 8 kg when dried, <= 10 kg when dry-salted and ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
410122;"Raw butts and bends of bovine animals, fresh or wet-salted, whether or not dehaired or split";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
410130;"Raw hides and skins of bovine animals, dry-salted, limed, pickled or otherwise preserved, whether ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
410140;"Raw hides and skins of equine animals, fresh or salted, dried, limed, pickled or otherwise ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
410210;"Raw skins of sheep or lambs, with wool on, fresh or salted, dried, limed, pickled or otherwise ...";0;0;0;0;0;0;0;12;23;0;0;0;0;0;0;1;0;0;0;0;
410229;"Raw skins of sheep or lambs, without wool on, fresh or salted, dried, limed or otherwise preserved, ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
410310;"Raw hides and skins of goats or kids, fresh or salted, dried, limed, pickled or otherwise preserved, ...";0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;
410390;"Raw hides and skins, fresh, or salted, dried, limed, pickled or otherwise preserved, whether ...";2;0;0;0;0;0;0;0;0;0;0;0;0;13;0;24;27;1;0;0;
410410;"Leather of whole hides of bovine animals, with a surface area of <= 2,6 mý, dehaired (excluding ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
410421;"Bovine leather, dehaired, vegetable pre-tanned only, whether or not split (excluding leather ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
410422;"Bovine leather, dehaired, mineral or synthetic pre-tanned only, whether or not split (excluding ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
410429;"Bovine and equine leather, dehaired, tanned or pretanned only, whether or not split (excluding ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
410431;"Full grains and full grain splits of bovine and equine animals, dehaired, prepared after tanning";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
410439;"Bovine and equine leather, dehaired, prepared after tanning, incl. parchment-dressed (excluding ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
410511;"Sheep or lambskin leather, vegetable pre-tanned only, whether or not split";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
410512;"Sheep or lambskin leather, without wool on, mineral or synthetic pre-tanned only, whether or ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
410519;"Sheep or lambskin leather, without wool on, tanned only, whether or not split (excluding pre-tanned ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
410520;"Sheep or lambskin leather, without wool on, prepared after tanning, incl. parchment-dressed ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
410611;"Goat or kidskin leather, dehaired, vegetable pre-tanned only, whether or not split";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
410612;"Goat or kidskin leather, dehaired, mineral or synthetic pre-tanned only, whether or not split";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
410619;"Goat or kidskin leather, dehaired, tanned only, whether or not split (excluding pre-tanned ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
410620;"Goat or kidskin leather, dehaired, prepared after tanning or parchment-dressed (excluding chamois ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
410710;"Leather of swine, dehaired (excluding chamois leather, patent leather, patent laminated leather ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
410729;"Leather of reptiles (excluding vegetable pre-tanned only, plus chamois leather, patent leather, ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
410790;"Leather of antelopes, deer, elks, elephants and other animals, incl. sea animals, dehaired, ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
410800;"Chamois leather, incl. combination chamois leather (excluding glac‚-tanned leather subsequently ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
410900;"Patent leather and patent laminated leather; metallized leather (excluding lacquered or metallized ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
411000;"Parings and other waste of leather, parchment-dressed leather or composition leather, not suitable ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
411100;"Composition leather based on leather or leather fibre, in slabs, sheets or strip, whether or ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
640110;"Waterproof footwear incorporating a protective metal toecap, with outer soles and uppers of ...";1;1;0;0;9;8;3;8;12;10;9;10;17;12;62;12;2;0;0;0;
640219;"Sports footwear with outer soles and uppers of rubber or plastics (excl. waterproof footwear ...";0;0;0;0;0;0;0;0;0;0;6;4;21;0;0;0;0;1;0;0;
640312;"Ski-boots, cross-country ski footwear and snowboard boots, with outer soles of rubber, plastics, ...";12;2;0;0;0;21;0;11;0;0;0;0;0;0;0;0;0;0;0;0;
640330;"Footwear with leather uppers, made on a base or platform of wood, with neither an inner sole ...";0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;
640691;"Parts of footwear, of wood";1;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;
